"type","date","date_time","repo","source"
"PullRequestEvent",2021-04-02,"2021-04-02 11:34:27","RConsortium/r-pharma","github.com"
"PushEvent",2021-04-02,"2021-04-02 11:34:34","RConsortium/r-pharma","github.com"
"PullRequestEvent",2021-04-02,"2021-04-02 11:34:34","RConsortium/r-pharma","github.com"
"DeleteEvent",2021-04-02,"2021-04-02 11:34:36","RConsortium/r-pharma","github.com"
"DeleteEvent",2021-04-02,"2021-04-02 11:34:47","RConsortium/r-pharma","github.com"
"PushEvent",2021-04-02,"2021-04-02 11:36:04","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-04-02,"2021-04-02 11:36:09","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-04-02,"2021-04-02 11:37:03","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-04-02,"2021-04-02 11:37:07","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-04-02,"2021-04-02 13:56:11","epijim/epijim_code","github.com"
"PushEvent",2021-04-02,"2021-04-02 18:10:28","epijim/epijim_code","github.com"
"PushEvent",2021-04-02,"2021-04-02 18:12:21","epijim/epijim_code","github.com"
"ForkEvent",2021-04-02,"2021-04-02 18:18:52","AEnterprise/rsync-deploy","github.com"
"PushEvent",2021-04-02,"2021-04-02 18:24:37","epijim/epijim_code","github.com"
"PushEvent",2021-04-02,"2021-04-02 18:28:14","epijim/epijim_code","github.com"
"PushEvent",2021-04-02,"2021-04-02 18:31:43","rinpharma/rinpharma-data","github.com"
"PushEvent",2021-04-02,"2021-04-02 18:31:50","epijim/pins_data","github.com"
"PushEvent",2021-02-04,"2021-02-04 19:15:55","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-04,"2021-02-04 19:20:51","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-04,"2021-02-04 19:22:16","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-04,"2021-02-04 19:50:24","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-04,"2021-02-04 21:08:39","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-04,"2021-02-04 21:40:12","openpharma/GithubMetrics","github.com"
"CreateEvent",2021-02-04,"2021-02-04 21:45:54","openpharma/visR","github.com"
"PushEvent",2021-02-04,"2021-02-04 21:58:08","openpharma/visR","github.com"
"PushEvent",2021-02-04,"2021-02-04 21:58:33","openpharma/visR","github.com"
"PullRequestEvent",2021-02-04,"2021-02-04 21:59:28","openpharma/visR","github.com"
"PushEvent",2021-02-04,"2021-02-04 22:00:19","openpharma/visR","github.com"
"PullRequestEvent",2021-02-04,"2021-02-04 22:00:19","openpharma/visR","github.com"
"WatchEvent",2021-02-06,"2021-02-06 13:28:30","jorvlan/raincloudplots","github.com"
"IssuesEvent",2021-02-06,"2021-02-06 21:05:00","openpharma/GithubMetrics","github.com"
"IssueCommentEvent",2021-02-06,"2021-02-06 21:09:04","openpharma/GithubMetrics","github.com"
"CreateEvent",2021-02-07,"2021-02-07 12:31:33","openpharma/GithubMetrics","github.com"
"IssueCommentEvent",2021-02-07,"2021-02-07 12:32:02","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-07,"2021-02-07 16:22:45","openpharma/GithubMetrics","github.com"
"CreateEvent",2021-02-07,"2021-02-07 16:47:43","epijim/pins_data","github.com"
"CreateEvent",2021-02-07,"2021-02-07 16:47:56","epijim/pins_data","github.com"
"PushEvent",2021-02-07,"2021-02-07 16:51:40","epijim/pins_data","github.com"
"PushEvent",2021-02-07,"2021-02-07 20:02:46","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-07,"2021-02-07 20:04:39","epijim/pins_data","github.com"
"PushEvent",2021-02-07,"2021-02-07 20:08:23","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-07,"2021-02-07 20:10:08","epijim/pins_data","github.com"
"PushEvent",2021-02-07,"2021-02-07 20:11:01","epijim/pins_data","github.com"
"PushEvent",2021-02-07,"2021-02-07 21:15:06","epijim/pins_data","github.com"
"PushEvent",2021-02-07,"2021-02-07 21:34:31","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 07:49:59","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-08,"2021-02-08 07:52:29","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 07:53:17","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:01:34","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:01:39","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:03:22","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:03:24","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:06:00","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:06:03","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:08:41","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:28:20","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:29:14","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:29:40","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:29:42","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:37:10","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:37:13","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:38:53","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 08:38:55","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 21:17:41","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 21:17:46","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 21:19:58","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 21:20:01","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 21:36:07","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 21:44:58","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 21:45:03","epijim/pins_data","github.com"
"PushEvent",2021-02-08,"2021-02-08 21:47:24","epijim/pins_data","github.com"
"ForkEvent",2021-01-07,"2021-01-07 18:54:42","deepankardatta/AppleHealthAnalysis","github.com"
"CreateEvent",2021-01-07,"2021-01-07 19:01:55","epijim/AppleHealthAnalysis","github.com"
"CreateEvent",2021-01-10,"2021-01-10 21:05:40","epijim/epijim_code","github.com"
"PushEvent",2021-01-10,"2021-01-10 22:09:53","epijim/epijim_code","github.com"
"PushEvent",2021-01-10,"2021-01-10 22:25:59","epijim/epijim_code","github.com"
"WatchEvent",2021-01-11,"2021-01-11 16:58:19","connorrothschild/connorrothschild.com","github.com"
"PushEvent",2021-01-11,"2021-01-11 21:42:42","epijim/epijim_code","github.com"
"PushEvent",2021-01-11,"2021-01-11 22:06:21","epijim/epijim_code","github.com"
"PushEvent",2021-01-11,"2021-01-11 22:14:00","epijim/epijim_code","github.com"
"PushEvent",2021-01-11,"2021-01-11 22:49:01","epijim/epijim_code","github.com"
"PushEvent",2021-01-14,"2021-01-14 23:06:22","epijim/epijim_code","github.com"
"PushEvent",2021-01-16,"2021-01-16 21:40:07","epijim/epijim_code","github.com"
"ForkEvent",2021-01-17,"2021-01-17 18:52:34","wowchemy/wowchemy-hugo-modules","github.com"
"PushEvent",2021-01-17,"2021-01-17 19:46:24","epijim/epijim_code","github.com"
"PushEvent",2021-01-19,"2021-01-19 07:57:48","epijim/epijim_code","github.com"
"CreateEvent",2021-01-19,"2021-01-19 21:52:14","epijim/FootballData","github.com"
"CreateEvent",2021-01-19,"2021-01-19 21:52:38","epijim/FootballData","github.com"
"PushEvent",2021-01-19,"2021-01-19 21:53:33","epijim/FootballData","github.com"
"PushEvent",2021-01-20,"2021-01-20 20:04:28","epijim/epijim_code","github.com"
"PushEvent",2021-01-21,"2021-01-21 21:42:35","epijim/FootballData","github.com"
"PushEvent",2021-01-23,"2021-01-23 20:46:01","epijim/FootballData","github.com"
"PushEvent",2021-01-25,"2021-01-25 21:42:42","epijim/FootballData","github.com"
"CreateEvent",2021-01-26,"2021-01-26 07:31:40","epijim/cv","github.com"
"CreateEvent",2021-01-26,"2021-01-26 07:31:42","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 07:31:46","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 07:31:54","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 09:00:49","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 09:35:10","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 13:19:43","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 14:29:23","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 14:32:33","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 14:38:47","epijim/cv","github.com"
"CreateEvent",2021-01-26,"2021-01-26 14:53:05","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 14:53:06","epijim/cv","github.com"
"DeleteEvent",2021-01-26,"2021-01-26 14:53:08","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 15:32:50","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 16:08:01","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 16:20:40","epijim/cv","github.com"
"CreateEvent",2021-01-26,"2021-01-26 19:58:50","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:06:57","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:08:43","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:19:48","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:32:47","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:39:47","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:40:44","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:41:04","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:42:17","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:42:31","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:42:42","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:42:54","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:43:06","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:44:31","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:51:33","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 20:53:21","epijim/cv","github.com"
"CreateEvent",2021-01-26,"2021-01-26 21:01:23","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 21:01:24","epijim/cv","github.com"
"DeleteEvent",2021-01-26,"2021-01-26 21:01:25","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 21:01:32","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 21:08:56","epijim/cv","github.com"
"PushEvent",2021-01-26,"2021-01-26 21:49:44","epijim/FootballData","github.com"
"PushEvent",2021-01-26,"2021-01-26 22:04:13","epijim/FootballData","github.com"
"PushEvent",2021-01-26,"2021-01-26 22:10:11","epijim/FootballData","github.com"
"PushEvent",2021-01-26,"2021-01-26 22:11:32","epijim/FootballData","github.com"
"CreateEvent",2021-01-27,"2021-01-27 22:03:18","openpharma/GithubMetrics","github.com"
"CreateEvent",2021-01-27,"2021-01-27 22:05:45","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-27,"2021-01-27 22:22:27","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-27,"2021-01-27 22:24:20","epijim/FootballData","github.com"
"CreateEvent",2021-01-27,"2021-01-27 22:25:28","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-27,"2021-01-27 22:25:49","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-27,"2021-01-27 22:42:32","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-27,"2021-01-27 22:43:52","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-27,"2021-01-27 22:47:40","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 07:45:36","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 08:02:11","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 08:02:25","openpharma/GithubMetrics","github.com"
"CreateEvent",2021-01-28,"2021-01-28 18:44:26","openpharma/BBS-causality-training","github.com"
"MemberEvent",2021-01-28,"2021-01-28 19:01:47","openpharma/BBS-causality-training","github.com"
"PushEvent",2021-01-28,"2021-01-28 20:27:44","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 20:39:34","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 20:49:10","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 20:56:33","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 21:00:49","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 21:08:12","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-28,"2021-01-28 21:28:44","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-29,"2021-01-29 21:43:05","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-30,"2021-01-30 15:50:17","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-30,"2021-01-30 15:52:12","openpharma/GithubMetrics","github.com"
"PushEvent",2021-01-30,"2021-01-30 22:54:12","epijim/epijim_code","github.com"
"PushEvent",2021-01-30,"2021-01-30 22:54:53","epijim/epijim_code","github.com"
"PushEvent",2021-01-30,"2021-01-30 22:55:15","epijim/epijim_code","github.com"
"PushEvent",2021-02-03,"2021-02-03 07:07:43","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-03,"2021-02-03 21:30:49","openpharma/GithubMetrics","github.com"
"PushEvent",2021-02-03,"2021-02-03 21:34:24","openpharma/GithubMetrics","github.com"
"IssuesEvent",2021-02-04,"2021-02-04 13:30:37","openpharma/visR","github.com"
"ForkEvent",2020-12-17,"2020-12-17 13:32:00","atom/atom","github.com"
"CreateEvent",2021-02-01,"2021-02-01 17:29:31","RWDScodeshare/TTLADashboard","github.roche.com"
"PushEvent",2021-02-01,"2021-02-01 17:30:07","RWDScodeshare/TTLADashboard","github.roche.com"
"PullRequestEvent",2021-02-01,"2021-02-01 17:30:54","RWDScodeshare/TTLADashboard","github.roche.com"
"PushEvent",2021-02-01,"2021-02-01 17:53:29","RWDScodeshare/TTLADashboard","github.roche.com"
"CreateEvent",2020-11-26,"2020-11-26 13:56:53","openpharma/facetsr","github.com"
"MemberEvent",2020-11-26,"2020-11-26 14:20:09","openpharma/facetsr","github.com"
"WatchEvent",2021-01-26,"2021-01-26 18:36:39","gowerc/RR-Initiative","github.roche.com"
"PushEvent",2020-11-19,"2020-11-19 14:00:52","openpharma/visR","github.com"
"PullRequestReviewEvent",2020-11-19,"2020-11-19 14:02:16","openpharma/visR","github.com"
"PullRequestEvent",2020-11-19,"2020-11-19 14:02:26","openpharma/visR","github.com"
"PushEvent",2020-11-19,"2020-11-19 14:02:31","openpharma/visR","github.com"
"PushEvent",2020-11-19,"2020-11-19 14:30:50","openpharma/visR","github.com"
"CreateEvent",2020-11-19,"2020-11-19 15:08:49","openpharma/visR","github.com"
"PushEvent",2021-01-15,"2021-01-15 10:02:23","RWDScodeshare/TTLAcohorts","github.roche.com"
"CreateEvent",2021-01-15,"2021-01-15 10:04:06","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-15,"2021-01-15 10:45:06","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-15,"2021-01-15 11:43:28","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-15,"2021-01-15 11:55:48","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-15,"2021-01-15 12:31:31","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-15,"2021-01-15 13:08:52","PHC/PHC-901","github.roche.com"
"MemberEvent",2021-01-19,"2021-01-19 11:53:46","PHC/PHC-799","github.roche.com"
"CreateEvent",2021-01-19,"2021-01-19 12:02:21","E4ATI/RocheReportingTemplate","github.roche.com"
"PushEvent",2021-01-19,"2021-01-19 12:03:23","E4ATI/RocheReportingTemplate","github.roche.com"
"PullRequestEvent",2021-01-19,"2021-01-19 12:03:58","E4ATI/RocheReportingTemplate","github.roche.com"
"PullRequestEvent",2021-01-19,"2021-01-19 12:04:21","E4ATI/RocheReportingTemplate","github.roche.com"
"PushEvent",2021-01-19,"2021-01-19 12:04:22","E4ATI/RocheReportingTemplate","github.roche.com"
"DeleteEvent",2021-01-19,"2021-01-19 12:04:24","E4ATI/RocheReportingTemplate","github.roche.com"
"MemberEvent",2021-01-19,"2021-01-19 15:23:33","RWDScodeshare/PHCanalytics","github.roche.com"
"PushEvent",2021-01-20,"2021-01-20 21:01:03","RWDScodeshare/phcMetadata","github.roche.com"
"CreateEvent",2021-01-21,"2021-01-21 08:55:04","RWDScodeshare/RocheLogin","github.roche.com"
"PushEvent",2021-01-21,"2021-01-21 09:02:56","RWDScodeshare/RocheLogin","github.roche.com"
"PullRequestEvent",2021-01-21,"2021-01-21 09:04:07","RWDScodeshare/RocheLogin","github.roche.com"
"PushEvent",2021-01-21,"2021-01-21 09:27:38","RWDScodeshare/RocheLogin","github.roche.com"
"PullRequestEvent",2021-01-21,"2021-01-21 09:30:50","RWDScodeshare/RocheLogin","github.roche.com"
"IssueCommentEvent",2021-01-21,"2021-01-21 09:31:50","RWDScodeshare/RocheLogin","github.roche.com"
"IssueCommentEvent",2021-01-21,"2021-01-21 12:28:46","RWDScodeshare/RocheLogin","github.roche.com"
"PushEvent",2021-01-21,"2021-01-21 13:00:49","RWDScodeshare/RocheLogin","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 10:08:08","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 12:02:57","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 13:34:10","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 13:41:55","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 14:04:14","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 14:08:18","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 14:15:06","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 14:23:33","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 14:25:40","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 14:27:47","PHC/PHC-901","github.roche.com"
"ForkEvent",2021-01-12,"2021-01-12 14:39:58","RWDScodeshare/TTLAcohorts","github.roche.com"
"ForkEvent",2021-01-12,"2021-01-12 14:41:03","Rpackages/rice","github.roche.com"
"PullRequestEvent",2021-01-12,"2021-01-12 15:29:07","RWDScodeshare/TTLAcohorts","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 15:32:14","RWDScodeshare/TTLAcohorts","github.roche.com"
"PullRequestEvent",2021-01-12,"2021-01-12 15:32:15","RWDScodeshare/TTLAcohorts","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 15:55:14","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 16:10:10","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 16:11:25","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 16:18:51","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 16:21:40","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 16:24:58","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 16:32:00","blackj9/TTLAcohorts","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 16:47:52","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 17:01:12","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 17:03:24","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 18:25:08","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 18:45:21","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 18:47:05","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 19:05:42","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 19:34:46","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-12,"2021-01-12 19:39:18","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 12:08:55","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 12:17:38","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 14:15:14","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 14:46:29","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 14:49:26","PHC/PHC-901","github.roche.com"
"IssueCommentEvent",2021-01-13,"2021-01-13 15:04:00","RWDScodeshare/RocheData","github.roche.com"
"IssueCommentEvent",2021-01-13,"2021-01-13 15:04:33","RWDScodeshare/RocheData","github.roche.com"
"IssueCommentEvent",2021-01-13,"2021-01-13 15:05:21","RWDScodeshare/RocheData","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 15:16:13","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 15:36:23","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 16:13:42","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 17:13:34","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 17:21:00","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-13,"2021-01-13 17:36:27","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 08:30:55","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 09:03:26","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 09:11:24","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 10:16:15","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 10:24:15","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 15:58:21","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 16:04:28","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 16:12:21","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 16:52:55","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 17:33:51","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 17:50:24","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 17:58:13","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 18:06:00","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 18:13:59","PHC/PHC-901","github.roche.com"
"CreateEvent",2021-01-14,"2021-01-14 18:28:14","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 18:28:36","PHC/PHC-901","github.roche.com"
"PullRequestEvent",2021-01-14,"2021-01-14 18:38:24","PHC/PHC-901","github.roche.com"
"PullRequestEvent",2021-01-14,"2021-01-14 18:48:56","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 18:48:58","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 18:58:05","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 19:10:36","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 19:18:50","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 19:27:08","PHC/PHC-901","github.roche.com"
"CreateEvent",2021-01-14,"2021-01-14 19:29:01","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 19:32:16","PHC/PHC-901","github.roche.com"
"PullRequestEvent",2021-01-14,"2021-01-14 19:33:05","PHC/PHC-901","github.roche.com"
"PullRequestEvent",2021-01-14,"2021-01-14 19:57:22","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-14,"2021-01-14 19:57:23","PHC/PHC-901","github.roche.com"
"CreateEvent",2021-01-11,"2021-01-11 08:19:28","RWDScodeshare/TTLAcohorts","github.roche.com"
"PushEvent",2021-01-11,"2021-01-11 12:50:21","RWDScodeshare/TTLAcohorts-docs","github.roche.com"
"PushEvent",2021-01-11,"2021-01-11 13:18:35","PHC/PHC-901","github.roche.com"
"PushEvent",2021-01-11,"2021-01-11 14:10:25","RWDScodeshare/TTLAcohorts","github.roche.com"
"PushEvent",2021-01-11,"2021-01-11 15:38:33","RWDScodeshare/TTLAcohorts-docs","github.roche.com"
"PushEvent",2021-01-11,"2021-01-11 15:57:42","RWDScodeshare/TTLAcohorts-docs","github.roche.com"
"PushEvent",2021-01-11,"2021-01-11 15:59:50","RWDScodeshare/TTLAcohorts","github.roche.com"
"PushEvent",2021-01-11,"2021-01-11 16:18:58","RWDScodeshare/TTLAcohorts-docs","github.roche.com"
"PushEvent",2021-01-11,"2021-01-11 16:26:07","RWDScodeshare/TTLAcohorts","github.roche.com"
"PushEvent",2021-01-07,"2021-01-07 08:42:28","RWDScodeshare/TTLAcohorts-docs","github.roche.com"
"PushEvent",2021-01-07,"2021-01-07 09:37:02","RWDScodeshare/TTLAcohorts-docs","github.roche.com"
"PushEvent",2021-01-07,"2021-01-07 10:31:59","RWDScodeshare/TTLAcohorts","github.roche.com"
"PushEvent",2021-01-07,"2021-01-07 10:35:11","PHC/PHC-901","github.roche.com"
